N_unmapped	1795514	1795514	1795514
N_multimapping	4352052	4352052	4352052
N_noFeature	2582605	77198589	3534516
N_ambiguous	6653023	98286	1582726
ENSMUSG00000104478	0	0	0
ENSMUSG00000104385	0	0	0
ENSMUSG00000101231	0	0	0
ENSMUSG00000101097	0	0	0
ENSMUSG00000100764	15	0	15
ENSMUSG00000100831	0	0	0
ENSMUSG00000100884	0	0	0
ENSMUSG00000100635	13	9	4
ENSMUSG00000100480	49	0	49
ENSMUSG00000089037	0	0	0
ENSMUSG00002076531	0	0	0
ENSMUSG00000100025	3	0	3
ENSMUSG00000026312	226	2	224
ENSMUSG00000100290	0	0	0
ENSMUSG00000100758	0	0	0
ENSMUSG00000099926	0	0	0
ENSMUSG00000039748	36	4	37
ENSMUSG00000118715	0	0	0
ENSMUSG00000104158	0	0	0
ENSMUSG00000103540	5	0	5
ENSMUSG00000057363	5182	38	5144
ENSMUSG00000047216	5180	54	5126
ENSMUSG00000102788	2	0	2
ENSMUSG00000102160	1	0	1
ENSMUSG00000101253	1	0	6
ENSMUSG00000101846	0	5	0
ENSMUSG00000090243	1	1	0
ENSMUSG00000100701	8	0	9
ENSMUSG00000100555	0	0	0
ENSMUSG00000101395	0	0	0
ENSMUSG00000102728	0	0	0
ENSMUSG00000088848	0	0	0
ENSMUSG00002075225	0	0	0
ENSMUSG00000038702	2064	26	2038
ENSMUSG00000101875	2	0	2
ENSMUSG00000099732	0	0	0
ENSMUSG00000101220	0	0	0
ENSMUSG00000100020	0	0	0
ENSMUSG00000088691	0	0	0
ENSMUSG00000099884	0	0	0
ENSMUSG00000100304	0	0	0
ENSMUSG00000101453	0	0	0
ENSMUSG00000102105	0	0	0
ENSMUSG00000099943	0	0	0
ENSMUSG00002075119	0	0	0
ENSMUSG00000101687	0	0	0
ENSMUSG00000055214	4515	56	4465
ENSMUSG00000078184	23	3	20
ENSMUSG00000104363	0	0	0
ENSMUSG00000103277	0	0	0
ENSMUSG00000104157	44	0	44
ENSMUSG00000102446	0	0	0
ENSMUSG00000104248	0	0	0
ENSMUSG00000103471	0	0	0
ENSMUSG00000087875	0	0	0
ENSMUSG00000070695	1622	8	1678
ENSMUSG00002076179	0	0	0
ENSMUSG00000102033	0	0	0
ENSMUSG00000094429	0	0	0
ENSMUSG00000065625	0	0	0
ENSMUSG00000103411	0	0	0
ENSMUSG00000061024	561	30	1297
ENSMUSG00000102030	19	19	0
ENSMUSG00000025911	153	88	101
ENSMUSG00000081441	0	0	0
ENSMUSG00000067879	3	4	3
ENSMUSG00000099827	0	0	0
ENSMUSG00000057335	9170	119	9802
ENSMUSG00000103634	0	0	0
ENSMUSG00000104154	2	0	2
ENSMUSG00000065573	0	0	0
ENSMUSG00002076271	0	0	0
ENSMUSG00000025912	496	9	487
ENSMUSG00000045210	6842	70	7736
ENSMUSG00000041763	6799	83	7630
ENSMUSG00000026504	1547	576	1086
ENSMUSG00000103367	0	155	2
ENSMUSG00000103584	0	0	0
ENSMUSG00002076339	0	0	0
ENSMUSG00000102475	0	0	0
ENSMUSG00000047343	4	0	4
ENSMUSG00000102211	1	0	1
ENSMUSG00000090106	0	0	0
ENSMUSG00000103251	0	0	0
ENSMUSG00000091844	0	0	0
ENSMUSG00000026483	3581	30	3779
ENSMUSG00000098611	0	0	0
ENSMUSG00000100534	1	0	1
ENSMUSG00000102904	0	0	0
ENSMUSG00002076350	0	0	0
ENSMUSG00000019699	20935	277	20774
ENSMUSG00000104391	0	0	0
ENSMUSG00000102133	0	0	0
ENSMUSG00000102749	0	0	0
ENSMUSG00000103163	0	0	0
ENSMUSG00000103646	0	0	0
ENSMUSG00000102427	0	0	0
ENSMUSG00000063659	4992	39	4967
ENSMUSG00000026049	245	0	245
ENSMUSG00000103767	0	0	0
ENSMUSG00000043019	4078	30	4048
ENSMUSG00000101104	0	0	0
ENSMUSG00000015962	1	1	0
ENSMUSG00000032666	5956	63	6054
ENSMUSG00000084557	0	0	0
ENSMUSG00000100685	0	161	0
ENSMUSG00000102090	1	0	1
ENSMUSG00000103744	0	0	0
ENSMUSG00000015961	7224	72	7153
ENSMUSG00000089657	0	1	0
ENSMUSG00000102483	4	0	4
ENSMUSG00000014980	2486	13	2473
ENSMUSG00000026235	289	3	286
ENSMUSG00000099141	0	0	0
ENSMUSG00000032649	4332	52	4280
ENSMUSG00000101849	1	0	1
ENSMUSG00000101506	0	0	0
ENSMUSG00000065215	0	0	0
ENSMUSG00000026047	208	2	206
ENSMUSG00000080878	0	0	0
ENSMUSG00000091476	83	0	107
ENSMUSG00000104097	7	7	0
ENSMUSG00000119789	0	0	0
ENSMUSG00000102493	3	0	3
