N_unmapped	922186	922186	922186
N_multimapping	3238593	3238593	3238593
N_noFeature	1718492	54331461	2570688
N_ambiguous	4690164	74271	1103917
ENSMUSG00000104478	0	0	0
ENSMUSG00000104385	0	0	0
ENSMUSG00000101231	0	0	0
ENSMUSG00000101097	0	0	0
ENSMUSG00000100764	15	0	15
ENSMUSG00000100831	0	0	0
ENSMUSG00000100884	0	0	0
ENSMUSG00000100635	13	7	6
ENSMUSG00000100480	41	0	41
ENSMUSG00000089037	0	0	0
ENSMUSG00002076531	0	0	0
ENSMUSG00000100025	2	1	1
ENSMUSG00000026312	155	2	153
ENSMUSG00000100290	0	0	0
ENSMUSG00000100758	0	0	0
ENSMUSG00000099926	0	0	0
ENSMUSG00000039748	32	5	33
ENSMUSG00000118715	0	0	0
ENSMUSG00000104158	0	0	0
ENSMUSG00000103540	0	0	0
ENSMUSG00000057363	3718	44	3674
ENSMUSG00000047216	3086	27	3059
ENSMUSG00000102788	1	0	1
ENSMUSG00000102160	2	0	2
ENSMUSG00000101253	2	1	9
ENSMUSG00000101846	0	7	1
ENSMUSG00000090243	1	0	1
ENSMUSG00000100701	2	0	4
ENSMUSG00000100555	1	0	1
ENSMUSG00000101395	0	0	0
ENSMUSG00000102728	0	0	0
ENSMUSG00000088848	0	0	0
ENSMUSG00002075225	0	0	0
ENSMUSG00000038702	1559	18	1541
ENSMUSG00000101875	0	0	0
ENSMUSG00000099732	2	0	2
ENSMUSG00000101220	0	0	0
ENSMUSG00000100020	0	0	0
ENSMUSG00000088691	0	0	0
ENSMUSG00000099884	0	0	0
ENSMUSG00000100304	0	0	0
ENSMUSG00000101453	0	0	0
ENSMUSG00000102105	0	0	0
ENSMUSG00000099943	0	0	0
ENSMUSG00002075119	0	0	0
ENSMUSG00000101687	0	0	0
ENSMUSG00000055214	3340	53	3291
ENSMUSG00000078184	8	0	8
ENSMUSG00000104363	0	0	0
ENSMUSG00000103277	0	0	0
ENSMUSG00000104157	25	0	25
ENSMUSG00000102446	0	0	0
ENSMUSG00000104248	0	0	0
ENSMUSG00000103471	0	0	0
ENSMUSG00000087875	0	0	0
ENSMUSG00000070695	1319	25	1340
ENSMUSG00002076179	0	0	0
ENSMUSG00000102033	0	0	0
ENSMUSG00000094429	0	0	0
ENSMUSG00000065625	0	0	0
ENSMUSG00000103411	0	0	0
ENSMUSG00000061024	427	29	924
ENSMUSG00000102030	10	10	0
ENSMUSG00000025911	84	46	56
ENSMUSG00000081441	0	0	0
ENSMUSG00000067879	3	1	3
ENSMUSG00000099827	0	0	0
ENSMUSG00000057335	6783	115	7208
ENSMUSG00000103634	0	0	0
ENSMUSG00000104154	0	0	0
ENSMUSG00000065573	0	0	0
ENSMUSG00002076271	0	0	0
ENSMUSG00000025912	389	7	382
ENSMUSG00000045210	4905	83	5629
ENSMUSG00000041763	4932	77	5581
ENSMUSG00000026504	1092	415	752
ENSMUSG00000103367	0	103	1
ENSMUSG00000103584	0	0	0
ENSMUSG00002076339	0	0	0
ENSMUSG00000102475	0	0	0
ENSMUSG00000047343	5	1	4
ENSMUSG00000102211	1	0	1
ENSMUSG00000090106	0	0	0
ENSMUSG00000103251	0	0	0
ENSMUSG00000091844	1	0	1
ENSMUSG00000026483	2173	24	2303
ENSMUSG00000098611	0	0	0
ENSMUSG00000100534	0	0	0
ENSMUSG00000102904	0	0	0
ENSMUSG00002076350	0	0	0
ENSMUSG00000019699	15358	234	15198
ENSMUSG00000104391	0	0	1
ENSMUSG00000102133	0	0	0
ENSMUSG00000102749	1	0	1
ENSMUSG00000103163	0	0	0
ENSMUSG00000103646	0	0	0
ENSMUSG00000102427	0	0	0
ENSMUSG00000063659	3554	44	3518
ENSMUSG00000026049	195	3	192
ENSMUSG00000103767	0	0	0
ENSMUSG00000043019	2956	37	2919
ENSMUSG00000101104	0	0	0
ENSMUSG00000015962	4	4	0
ENSMUSG00000032666	4280	58	4333
ENSMUSG00000084557	0	0	0
ENSMUSG00000100685	0	109	2
ENSMUSG00000102090	0	0	0
ENSMUSG00000103744	0	0	0
ENSMUSG00000015961	5305	58	5247
ENSMUSG00000089657	0	0	0
ENSMUSG00000102483	2	0	2
ENSMUSG00000014980	1684	15	1669
ENSMUSG00000026235	295	2	293
ENSMUSG00000099141	0	0	0
ENSMUSG00000032649	3050	39	3011
ENSMUSG00000101849	5	0	5
ENSMUSG00000101506	0	0	0
ENSMUSG00000065215	0	0	0
ENSMUSG00000026047	148	0	149
ENSMUSG00000080878	0	0	0
ENSMUSG00000091476	45	2	56
ENSMUSG00000104097	2	2	0
ENSMUSG00000119789	1	0	1
ENSMUSG00000102493	1	0	1
ENSMUSG00000041684	1230	25	1206
ENSMUSG00000026048	1294	22	1272
ENSMUSG00000046828	5	0	5
ENSMUSG00000089703	5	0	5
ENSMUSG00000100966	0	0	0
ENSMUSG00000101567	5	0	5
ENSMUSG00000026245	3850	1290	3832
ENSMUSG00000104018	0	0	0
ENSMUSG00000090486	11	3	11
ENSMUSG00000026482	4455	59	4396
ENSMUSG00000086145	0	0	0
ENSMUSG00000080950	16	1	15
ENSMUSG00000099868	0	0	0
ENSMUSG00000055547	0	0	0
ENSMUSG00000012187	30	1	32
ENSMUSG00000008475	11790	147	11643
