N_unmapped	1492486	1492486	1492486
N_multimapping	4181363	4181363	4181363
N_noFeature	2209692	70871184	3149585
N_ambiguous	6135673	97895	1475058
ENSMUSG00000104478	0	0	0
ENSMUSG00000104385	0	0	0
ENSMUSG00000101231	0	0	0
ENSMUSG00000101097	0	0	0
ENSMUSG00000100764	14	1	17
ENSMUSG00000100831	0	0	0
ENSMUSG00000100884	0	0	0
ENSMUSG00000100635	17	14	6
ENSMUSG00000100480	42	0	42
ENSMUSG00000089037	0	0	0
ENSMUSG00002076531	0	0	0
ENSMUSG00000100025	1	0	1
ENSMUSG00000026312	110	2	108
ENSMUSG00000100290	0	0	0
ENSMUSG00000100758	0	0	0
ENSMUSG00000099926	0	0	0
ENSMUSG00000039748	30	2	31
ENSMUSG00000118715	0	0	0
ENSMUSG00000104158	0	0	0
ENSMUSG00000103540	6	0	6
ENSMUSG00000057363	4397	48	4349
ENSMUSG00000047216	3465	47	3418
ENSMUSG00000102788	2	0	2
ENSMUSG00000102160	8	0	8
ENSMUSG00000101253	3	0	11
ENSMUSG00000101846	1	9	0
ENSMUSG00000090243	1	1	0
ENSMUSG00000100701	7	0	7
ENSMUSG00000100555	0	0	0
ENSMUSG00000101395	0	0	0
ENSMUSG00000102728	0	0	0
ENSMUSG00000088848	0	0	0
ENSMUSG00002075225	0	0	0
ENSMUSG00000038702	1943	16	1927
ENSMUSG00000101875	1	0	1
ENSMUSG00000099732	2	0	2
ENSMUSG00000101220	0	0	0
ENSMUSG00000100020	0	0	0
ENSMUSG00000088691	0	0	0
ENSMUSG00000099884	0	0	0
ENSMUSG00000100304	0	0	0
ENSMUSG00000101453	0	0	0
ENSMUSG00000102105	0	0	0
ENSMUSG00000099943	0	0	0
ENSMUSG00002075119	0	0	0
ENSMUSG00000101687	1	0	1
ENSMUSG00000055214	3739	40	3700
ENSMUSG00000078184	11	0	11
ENSMUSG00000104363	0	0	0
ENSMUSG00000103277	0	0	0
ENSMUSG00000104157	40	0	40
ENSMUSG00000102446	0	0	0
ENSMUSG00000104248	0	0	0
ENSMUSG00000103471	0	0	0
ENSMUSG00000087875	0	0	0
ENSMUSG00000070695	1191	20	1237
ENSMUSG00002076179	0	0	0
ENSMUSG00000102033	0	0	0
ENSMUSG00000094429	0	0	0
ENSMUSG00000065625	0	0	0
ENSMUSG00000103411	0	0	0
ENSMUSG00000061024	550	35	1261
ENSMUSG00000102030	21	21	0
ENSMUSG00000025911	110	69	76
ENSMUSG00000081441	2	0	2
ENSMUSG00000067879	0	0	0
ENSMUSG00000099827	0	0	0
ENSMUSG00000057335	9643	147	10219
ENSMUSG00000103634	1	0	1
ENSMUSG00000104154	0	0	0
ENSMUSG00000065573	1	0	1
ENSMUSG00002076271	0	0	0
ENSMUSG00000025912	421	3	418
ENSMUSG00000045210	6460	81	7357
ENSMUSG00000041763	6627	98	7567
ENSMUSG00000026504	1110	373	827
ENSMUSG00000103367	0	223	1
ENSMUSG00000103584	0	0	0
ENSMUSG00002076339	0	0	0
ENSMUSG00000102475	0	0	0
ENSMUSG00000047343	7	1	6
ENSMUSG00000102211	2	0	2
ENSMUSG00000090106	0	0	0
ENSMUSG00000103251	0	0	0
ENSMUSG00000091844	0	0	0
ENSMUSG00000026483	3097	25	3267
ENSMUSG00000098611	0	0	0
ENSMUSG00000100534	3	0	3
ENSMUSG00000102904	1	0	1
ENSMUSG00002076350	0	0	0
ENSMUSG00000019699	17211	279	17022
ENSMUSG00000104391	0	0	0
ENSMUSG00000102133	0	0	0
ENSMUSG00000102749	0	0	0
ENSMUSG00000103163	0	0	0
ENSMUSG00000103646	0	0	0
ENSMUSG00000102427	0	0	0
ENSMUSG00000063659	3826	56	3785
ENSMUSG00000026049	218	5	213
ENSMUSG00000103767	0	0	0
ENSMUSG00000043019	4350	31	4319
ENSMUSG00000101104	0	0	0
ENSMUSG00000015962	1	1	0
