gene_id	pvalue	padj	log2FoldChange	baseMean	rank	rank_frac	neglog10_pvalue	distance_to_line	selected_by_bend
ENSMUSG00000032011	2.72097007175669e-87	5.8408343560329e-83	1.14267648366973	85101.0541720352	1	0.0	86.56527623504583	0.0	True
ENSMUSG00000054423	4.8404392650249806e-67	5.19524346315131e-63	-0.978033414729444	26411.1966484768	2	4.658746797111577e-05	66.31511522477706	0.23386722319760336	True
ENSMUSG00000083623	4.38920782100216e-05	0.314062450285441	4.25172694810418	7.87146083288638	3	9.317493594223154e-05	4.357613855614878	0.9495045805434296	True
ENSMUSG00000072676	0.0001685846080246	0.735692030432585	-0.20186493615011	4424.59413667545	4	0.0001397624039133473	3.77318207950446	0.9562088887784433	True
ENSMUSG00000138276	0.0001743961975194	0.735692030432585	0.742814222544092	66.2527036656947	5	0.00018634987188446308	3.7584629885224037	0.9563323276897742	True
ENSMUSG00000032517	0.0002056345934312	0.735692030432585	-2.23404948690525	57.937037233188	6	0.00023293733985557886	3.6869038231762503	0.9571123380826656	True
ENSMUSG00000021843	0.0003599257065788	0.969323759274207	0.187286131432061	6721.74828012363	7	0.0002795248078266946	3.4437871341011124	0.9598740449949187	True
ENSMUSG00000055945	0.000361249886993	0.969323759274207	-1.19291924790891	17.406643640899	8	0.0003261122757978104	3.4421922800923483	0.9598458831244013	True
ENSMUSG00000037126	0.0004234831805687	0.999958801242727	0.296779466099205	640.56302504721	9	0.00037269974376892616	3.3731638338132224	0.9605966606567478	True
ENSMUSG00000058626	0.0005514721728839	0.999958801242727	-2.85383615176383	53.934157621624	10	0.0004192872117400419	3.2584763970367936	0.9618748546531428	True
ENSMUSG00000044948	0.0005601968509013	0.999958801242727	-2.28952806369849	7.57209174276622	11	0.0004658746797111577	3.2516593368548863	0.9619070155686612	True
ENSMUSG00000060548	0.0009504453451383	0.999958801242727	-0.407149008083987	203.585850036501	12	0.0005124621476822735	3.022072851957196	0.9645124322877365	True
